"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시_서초구",서울특별시 서초구 사임당로17길113,서울특별시 서초구 서초1동1668-12,생활방범,1,200,360도,30,2013-11,02-2155-6091,37.493246,127.018920,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서리풀길15,서울특별시 서초구 서초1동1618-29,생활방범,1,200,360도,30,2013-11,02-2155-6091,37.487862,127.020419,2018-06-28
"서울특별시_서초구",서울특별시 서초구 남부순환로347길69,서울특별시 서초구 서초2동1356-1,생활방범,1,200,360도,30,2013-11,02-2155-6091,37.488220,127.029297,2018-06-28
"서울특별시_서초구",서울특별시 서초구 효령로74길13,서울특별시 서초구 서초2동1344,생활방범,1,200,360도,30,2013-11,02-2155-6091,37.487445,127.026884,2018-06-28
"서울특별시_서초구",서울특별시 서초구 주흥5길8,서울특별시 서초구 반포1동730-23,생활방범,1,200,360도,30,2013-11,02-2155-6091,37.504797,127.019152,2018-06-28
"서울특별시_서초구",서울특별시 서초구 동광로11길40,서울특별시 서초구 방배본동778-23,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.492987,126.985837,2018-06-28
"서울특별시_서초구",서울특별시 서초구 방배로23길31-24,서울특별시 서초구 방배1동327-3,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.485208,126.992405,2018-06-28
"서울특별시_서초구",서울특별시 서초구 청두곶6길23,서울특별시 서초구 방배2동462-11,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.480017,126.986000,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초대로12길20-9,서울특별시 서초구 방배2동947-25,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.484985,126.988442,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초대로6길2,서울특별시 서초구 방배2동949-32,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.484936,126.986350,2018-06-28
"서울특별시_서초구",서울특별시 서초구 방배중앙로11길25,서울특별시 서초구 방배2동946-32,생활방범,2,200,360도,30,2013-12,02-2155-6091,37.485416,126.988646,2018-06-28
"서울특별시_서초구",서울특별시 서초구 효령로68길49-3,서울특별시 서초구 서초동 1436-6,생활방범,1,200,360도,30,2015-11,02-2155-6091,37.485537,127.022500,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초동 1324-1,서울특별시 서초구 서초동 1324-1,생활방범,1,200,360도,30,2016-12,02-2155-6091,37.494168,127.022908,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1488-4,서울특별시 서초구 서초3동 1488-4,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.482186,127.005639,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1518-1,서울특별시 서초구 서초3동 1518-1,생활방범,2,200,360도,30,2013-12,02-2155-6091,37.485890,127.005422,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초대로46길19-18,서울특별시 서초구 서초동 1556-4,생활방범,4,200,360도,30,2015-11,02-2155-6091,37.491627,127.011474,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1500-15,서울특별시 서초구 서초3동 1500-15,생활방범,4,200,360도,30,2018-03,02-2155-6091,37.490644,127.007047,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1500-8,서울특별시 서초구 서초3동 1500-8,생활방범,4,200,360도,30,2018-03,02-2155-6091,37.490304,127.007101,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1499-13,서울특별시 서초구 서초3동 1499-13,생활방범,4,200,360도,30,2018-03,02-2155-6091,37.490898,127.005578,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1498-1,서울특별시 서초구 서초3동 1498-1,생활방범,4,200,360도,30,2018-03,02-2155-6091,37.490624,127.004811,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초3동 1498-30,서울특별시 서초구 서초3동 1498-30,생활방범,1,200,360도,30,2018-03,02-2155-6091,37.490254,127.004806,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서운로23길 17,서울특별시 서초구 서초4동1313-17,생활방범,1,200,360도,30,2014-12,02-2155-6091,37.498332,127.021293,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서운로23길 17,서울특별시 서초구 서초4동1313-17,생활방범,3,200,360도,30,2014-12,02-2155-6091,37.498842,127.021261,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서운로 207,서울특별시 서초구 서초동 1311-7,생활방범,1,200,360도,30,2017-07,02-2155-6091,37.501791,127.021299,2018-06-28
"서울특별시_서초구",서울특별시 서초구 나루터로4길 39,서울특별시 서초구 잠원동58-14,생활방범,1,200,360도,30,2014-12,02-2155-6091,37.514153,127.014111,2018-06-28
"서울특별시_서초구",서울특별시 서초구 나루터로4길 39,서울특별시 서초구 잠원동58-14,생활방범,1,200,360도,30,2014-12,02-2155-6091,37.514398,127.014676,2018-06-28
"서울특별시_서초구",서울특별시 서초구 신반포로23길 30,서울특별시 서초구 잠원동72-4,생활방범,3,200,360도,30,2014-12,02-2155-6091,37.509090,127.004009,2018-06-28
"서울특별시_서초구",서울특별시 서초구 신반포로23길48,서울특별시 서초구 잠원동 72-1,생활방범,1,200,360도,30,2015-11,02-2155-6091,37.509391,127.003265,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서울 서초구 잠원동 50-4,서울특별시 서초구 잠원동 50-4,생활방범,1,200,360도,30,2016-12,02-2155-6091,37.517016,127.015422,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초구 잠원동 33-6,서울특별시 서초구  잠원동 33-6,생활방범,1,200,360도,30,2016-12,02-2155-6091,37.512039,127.016654,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초구 잠원동 30-10,서울특별시 서초구  잠원동 30-10,생활방범,1,200,360도,30,2016-12,02-2155-6091,37.513274,127.018308,2018-06-28
"서울특별시_서초구",서울특별시 서초구 반포1동720,서울특별시 서초구 반포1동720,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.508930,127.020131,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초구 반포동 30-4,서울특별시 서초구  반포동 30-4,생활방범,3,200,360도,30,2016-12,02-2155-6091,37.503771,127.015070,2018-06-28
"서울특별시_서초구",서울특별시 서초구 신반포로15길 28,서울특별시 서초구 반포2동4-2,생활방범,1,200,360도,30,2014-12,02-2155-6091,37.505277,126.995409,2018-06-28
"서울특별시_서초구",서울특별시 서초구 반포4동53-1,서울특별시 서초구 반포4동53-1,생활방범,1,200,360도,30,2013-12,02-2155-6091,37.501715,127.010746,2018-06-28
"서울특별시_서초구",서울특별시 서초구 서초구 반포동 산93,서울특별시 서초구  반포동 산93,생활방범,1,200,360도,30,2016-12,02-2155-6091,37.494202,127.003045,2018-06-28
